Date,eth_usd,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,Bollinger_Upper,Bollinger_Lower,Bollinger_Bandwidth,Percent_B
07/06/2021,ETH/USD,2713.047363,2845.185059,2583.995117,2590.263184,2590.263184,30600111277,2583.99281,2729.338714,46.22294417,-90.74537213,-105.4661659,2988.257904,2179.727716,808.5301885,0.507755274
08/06/2021,ETH/USD,2594.602295,2620.846191,2315.546631,2517.438721,2517.438721,41909736778,2586.830786,2709.157762,44.81056061,-96.24166534,-103.6212658,2988.381144,2185.280428,803.1007161,0.413594816
09/06/2021,ETH/USD,2510.199219,2625.070557,2412.197754,2608.26709,2608.26709,36075832186,2578.029431,2699.549127,46.98632503,-92.20553895,-101.3381204,2969.470843,2186.58802,782.8828228,0.53862348
10/06/2021,ETH/USD,2611.142578,2619.957764,2435.401611,2471.518555,2471.518555,28753626390,2580.074292,2677.831929,44.1633701,-98.90127135,-100.8507506,2968.832233,2191.316351,777.5158825,0.360381325
11/06/2021,ETH/USD,2472.858887,2495.414795,2326.869629,2353.768799,2353.768799,24832564195,2582.977454,2646.968774,41.83275301,-112.4132784,-103.1632562,2963.987617,2201.967291,762.020326,0.199209264
12/06/2021,ETH/USD,2354.752197,2447.227783,2265.758057,2372.484375,2372.484375,25724364410,2596.122681,2620.827403,42.35347952,-120.2255653,-106.575718,2925.543327,2266.702034,658.841293,0.160558153
13/06/2021,ETH/USD,2372.690186,2547.36792,2312.640137,2508.391602,2508.391602,27092945370,2589.362708,2610.119231,46.12521122,-114.1346089,-108.0874962,2920.155501,2258.569914,661.5855873,0.377610535
14/06/2021,ETH/USD,2508.770508,2606.432861,2469.388184,2537.891113,2537.891113,26964576331,2580.925818,2603.240363,46.93676697,-105.7085753,-107.611712,2907.91013,2253.941505,653.968625,0.434194542
15/06/2021,ETH/USD,2587.762695,2639.229248,2515.153076,2610.936768,2610.936768,29005279219,2567.03772,2603.973354,48.98597755,-92.0753222,-104.5044341,2862.643068,2271.432372,591.2106962,0.574252797
16/06/2021,ETH/USD,2544.864746,2554.628906,2354.350586,2367.663574,2367.663574,24101926180,2548.596472,2581.46766,43.02643649,-99.75111568,-103.5537704,2845.630979,2251.561965,594.0690137,0.195434548
17/06/2021,ETH/USD,2367.306396,2457.175537,2312.301514,2372.001953,2372.001953,21871633186,2546.201257,2561.518545,43.15924283,-104.2820676,-103.6994298,2848.081101,2244.321413,603.759688,0.211475762
18/06/2021,ETH/USD,2374.586914,2377.195068,2147.30835,2231.733154,2231.733154,22752818388,2543.812207,2530.110413,39.91923605,-117.8330929,-106.5261625,2854.717733,2232.906681,621.8110516,-0.001887273
19/06/2021,ETH/USD,2235.15918,2278.415039,2168.88501,2178.499023,2178.499023,18765854896,2533.221887,2496.623614,38.73088888,-131.3537632,-111.4916826,2877.0118,2189.431974,687.5798257,-0.015900628
20/06/2021,ETH/USD,2171.337891,2275.382813,2049.962646,2246.364502,2246.364502,22535930423,2509.792847,2472.789413,41.13663414,-135.0362015,-116.2005864,2864.544275,2155.041419,709.5028559,0.128714187
21/06/2021,ETH/USD,2245.317871,2259.464111,1867.185425,1888.44751,1888.44751,33745173825,2472.539307,2417.137803,33.63554094,-164.9342116,-125.9473114,2913.503793,2031.57482,881.9289725,-0.162288932
22/06/2021,ETH/USD,1886.667603,1993.15979,1707.600586,1874.950073,1874.950073,35547251725,2430.98056,2365.500876,33.38828679,-187.5557048,-138.2689901,2929.028032,1932.933089,996.0949426,-0.05821033
23/06/2021,ETH/USD,1878.625,2043.530396,1827.571533,1989.736328,1989.736328,28408659206,2387.711053,2329.713777,37.5899659,-193.9849718,-149.4121864,2881.190159,1894.231948,986.9582111,0.096766387
24/06/2021,ETH/USD,1968.957397,2032.339355,1887.432007,1988.456299,1988.456299,20272845769,2352.724115,2297.213064,37.56151277,-196.9136024,-158.9124696,2855.166179,1850.282051,1004.884127,0.137502667
25/06/2021,ETH/USD,1989.21582,2017.759521,1794.400391,1813.217285,1813.217285,22774334998,2311.856134,2251.118228,33.79057564,-210.9432644,-169.3186286,2849.015653,1774.696615,1074.319039,0.035855895
26/06/2021,ETH/USD,1810.884277,1850.17981,1719.559448,1829.239258,1829.239258,20637542361,2267.563458,2210.939279,34.43864872,-218.253147,-179.1055323,2810.478587,1724.648329,1085.830258,0.096323461
27/06/2021,ETH/USD,1830.996948,1979.95813,1811.24585,1978.894653,1978.894653,19885474742,2236.995032,2188.839791,40.31527957,-209.5547255,-185.1953709,2772.586327,1701.403736,1071.18259,0.259050996
28/06/2021,ETH/USD,1981.386475,2139.80542,1963.615479,2079.657471,2079.657471,25514602841,2215.105969,2178.441474,43.95769211,-192.3135753,-186.6190118,2738.711546,1691.500392,1047.211154,0.370657892
29/06/2021,ETH/USD,2083.44873,2242.23877,2076.240234,2160.768311,2160.768311,24815124419,2192.73103,2176.758316,46.77358705,-170.1435636,-183.3239221,2684.498894,1700.963167,983.5357273,0.467502228
30/06/2021,ETH/USD,2164.216309,2282.989014,2090.760742,2274.547607,2274.547607,25828056268,2182.882483,2186.071582,50.52869827,-141.7585271,-175.0108431,2659.581497,1706.183469,953.3980278,0.596145704
01/07/2021,ETH/USD,2274.397461,2274.397461,2081.081055,2113.605469,2113.605469,29061701793,2170.874316,2179.170047,45.62534715,-130.7427458,-166.1572237,2641.81444,1699.934193,941.8802471,0.439197315
02/07/2021,ETH/USD,2109.892578,2155.596436,2021.824829,2150.040283,2150.040283,31796212554,2159.752112,2176.395784,46.88203606,-117.7157211,-156.4689232,2621.539156,1697.965067,923.574089,0.489484516
03/07/2021,ETH/USD,2150.834961,2237.567139,2117.590088,2226.114258,2226.114258,17433361641,2145.638245,2181.130877,49.50610008,-100.0992939,-145.1949973,2580.40411,1710.872379,869.5317305,0.592550979
04/07/2021,ETH/USD,2226.550293,2384.286865,2190.837646,2321.724121,2321.724121,18787107473,2134.829895,2194.52071,52.6706696,-77.52951947,-131.6619017,2539.777868,1729.881922,809.8959452,0.730763257
05/07/2021,ETH/USD,2321.922852,2321.922852,2163.041504,2198.58252,2198.58252,20103794829,2114.212183,2194.907549,48.4582624,-68.78638212,-119.0867978,2457.373703,1771.050663,686.3230401,0.622930941
06/07/2021,ETH/USD,2197.919434,2346.294922,2197.919434,2324.679443,2324.679443,20891861314,2112.062976,2207.266777,52.63558541,-51.09344148,-105.4881266,2449.336047,1774.789905,674.5461422,0.815199293
07/07/2021,ETH/USD,2323.208496,2403.773438,2298.026855,2315.161865,2315.161865,22398345285,2109.220972,2217.542499,52.29109796,-37.40842651,-91.87218654,2438.549066,1779.892877,658.6561893,0.812668274
08/07/2021,ETH/USD,2317.949219,2324.006836,2089.414307,2120.026367,2120.026367,23188123689,2103.635632,2208.255249,45.6887589,-41.82660634,-81.8630705,2428.218001,1779.053263,649.1647378,0.525248961
09/07/2021,ETH/USD,2115.573975,2185.376221,2051.06665,2146.692383,2146.692383,23029574602,2102.0453,2202.392119,46.6795238,-42.68428324,-74.02731305,2425.454436,1778.636165,646.8182708,0.569025698
10/07/2021,ETH/USD,2146.999756,2190.124023,2081.923584,2111.403564,2111.403564,17581542471,2095.297253,2193.726542,45.49668833,-45.68488418,-68.35882728,2411.940954,1778.653552,633.2874019,0.525432862
11/07/2021,ETH/USD,2110.875732,2172.65332,2083.803711,2139.664795,2139.664795,14705386138,2107.858118,2188.577804,46.66234453,-45.26069975,-63.73920177,2410.295656,1805.420579,604.8750765,0.552583878
12/07/2021,ETH/USD,2140.506836,2167.710205,2011.018921,2036.721069,2036.721069,17768129077,2115.946667,2174.115258,43.05057489,-52.62460517,-61.51628245,2401.200292,1830.693043,570.5072497,0.361131303
13/07/2021,ETH/USD,2034.098389,2040.693604,1922.577881,1940.083984,1940.083984,16621628658,2113.46405,2151.826565,39.9263538,-65.50327739,-62.31368144,2403.885647,1823.042454,580.8431928,0.201502801
14/07/2021,ETH/USD,1941.167847,2015.107422,1869.223145,1994.331299,1994.331299,17342819679,2113.7578,2136.827016,42.45110674,-70.519508,-63.95484675,2403.684504,1823.831097,579.853407,0.294040183
15/07/2021,ETH/USD,1994.712036,2037.742554,1883.272217,1911.175659,1911.175659,15688092552,2118.655719,2115.336411,39.69694092,-80.27946041,-67.21976948,2390.877172,1846.434266,544.4429061,0.118913099
16/07/2021,ETH/USD,1916.598389,1959.696289,1853.590332,1880.382935,1880.382935,14884569147,2121.212903,2092.959889,38.69577578,-89.46768081,-71.66935175,2383.283063,1859.142742,524.1403213,0.040523866
17/07/2021,ETH/USD,1876.881348,1917.5979,1855.59082,1898.825195,1898.825195,13364282076,2117.20943,2074.470871,39.67703129,-94.17567678,-76.17061676,2390.077566,1844.341294,545.7362718,0.099835587
18/07/2021,ETH/USD,1900.194336,1988.336426,1883.012573,1895.552124,1895.552124,13791868728,2108.004163,2057.43099,39.55601878,-97.05215023,-80.34692345,2397.248755,1818.75957,578.4891844,0.13274674
19/07/2021,ETH/USD,1893.053589,1916.118042,1807.909912,1817.296631,1817.296631,14157735481,2090.830579,2034.561051,36.67586598,-104.4423936,-85.16601747,2405.199898,1776.461259,628.7386386,0.064948087
20/07/2021,ETH/USD,1819.082031,1836.998047,1722.050781,1787.510742,1787.510742,17368597636,2066.478735,2011.03245,35.61296811,-111.4183258,-90.41647914,2395.273831,1737.683639,657.590192,0.075772272
21/07/2021,ETH/USD,1786.276245,2025.68042,1759.023315,1990.970825,1990.970825,21253359756,2060.347003,2009.121819,46.92744533,-99.38364133,-92.20991158,2389.970919,1730.723088,659.247831,0.394764647
22/07/2021,ETH/USD,1994.822876,2044.116455,1954.297852,2025.202759,2025.202759,17495480331,2054.105127,2010.653337,48.56513127,-86.09142782,-90.98621483,2381.418628,1726.791625,654.6270031,0.455849105
23/07/2021,ETH/USD,2025.105713,2129.441162,2000.436279,2124.776611,2124.776611,16200392492,2049.038245,2021.522221,53.0987368,-66.75298823,-86.13956951,2368.589334,1729.487155,639.1021785,0.618507446
24/07/2021,ETH/USD,2123.961182,2197.649414,2107.323486,2189.21875,2189.21875,16057446601,2042.412976,2037.493319,55.81322358,-45.70038787,-78.05173318,2344.068275,1740.757677,603.3105975,0.743333657
25/07/2021,ETH/USD,2187.145508,2194.438232,2108.829834,2191.373779,2191.373779,14566483636,2042.052539,2052.148601,55.90513281,-28.51347201,-68.14408095,2342.976912,1741.128166,601.8487469,0.748104264
26/07/2021,ETH/USD,2191.309814,2428.817139,2177.32959,2233.366699,2233.366699,29614324233,2037.486902,2069.407467,57.74933265,-11.37313723,-56.7898922,2323.523135,1751.450669,572.0724658,0.84240382
27/07/2021,ETH/USD,2230.197021,2316.950195,2154.731201,2298.333496,2298.333496,23067480378,2036.645483,2091.209946,60.50165267,7.368044901,-43.95830478,2319.490683,1753.800284,565.6903983,0.962599354
28/07/2021,ETH/USD,2302.081299,2341.777832,2250.914063,2296.54541,2296.54541,18991302378,2045.471436,2110.765705,60.3850586,21.82470159,-30.80170351,2348.471332,1742.47154,605.999792,0.914313632
29/07/2021,ETH/USD,2299.011963,2396.451904,2273.404785,2380.956787,2380.956787,16313373113,2057.184656,2136.498189,63.91993192,39.63609857,-16.71414309,2391.431701,1722.937611,668.4940899,0.984330582
30/07/2021,ETH/USD,2382.545166,2469.704834,2322.337158,2466.961426,2466.961426,20212848934,2074.962549,2167.970878,67.13745456,59.99997224,-1.371320025,2453.713569,1696.211529,757.5020406,1.017488873
31/07/2021,ETH/USD,2461.575684,2551.161133,2423.816162,2536.209961,2536.209961,18001710283,2094.789807,2203.041267,69.49620269,80.79491342,15.06192666,2523.26666,1666.312954,856.9537061,1.015103851
01/08/2021,ETH/USD,2530.462891,2695.429443,2520.931885,2561.852051,2561.852051,22697987055,2121.046356,2237.213722,70.34500344,98.21202933,31.6919472,2594.110644,1647.982068,946.1285755,0.965904641
02/08/2021,ETH/USD,2557.774658,2665.730957,2511.375244,2610.15332,2610.15332,22162754104,2154.549823,2272.731779,71.92950176,114.5917852,48.2719148,2665.035415,1644.064231,1020.971184,0.946245207
03/08/2021,ETH/USD,2609.413086,2630.314209,2449.353516,2502.349609,2502.349609,22696753413,2179.950739,2294.600144,63.74320224,117.5193117,62.12139418,2706.328604,1653.572873,1052.75573,0.806242808
04/08/2021,ETH/USD,2508.544922,2764.443604,2463.469482,2724.619873,2724.619873,25038698173,2220.622949,2335.554404,71.05718167,136.2046677,76.93804888,2782.17582,1659.070079,1123.105741,0.948752869
05/08/2021,ETH/USD,2725.669678,2840.430664,2540.684082,2827.328857,2827.328857,31057928075,2267.970245,2382.390066,73.69759272,157.4853109,93.04750128,2865.331375,1670.609116,1194.722259,0.968191337
06/08/2021,ETH/USD,2827.503418,2944.90332,2727.792725,2890.94165,2890.94165,26528577879,2317.576068,2430.82355,75.20626002,177.4379999,109.925601,2947.942968,1687.209168,1260.733801,0.95478719
07/08/2021,ETH/USD,2891.70752,3170.229736,2868.535645,3157.23877,3157.23877,33081467129,2380.6604,2500.005952,80.30031799,212.2914381,130.3987684,3078.392258,1682.928542,1395.463716,1.056502015
08/08/2021,ETH/USD,3161.232666,3184.604004,2951.747314,3013.732666,3013.732666,28433638008,2440.482202,2548.932306,71.74559995,225.731207,149.4652561,3139.907327,1741.057077,1398.85025,0.909801166
09/08/2021,ETH/USD,3012.885742,3185.701172,2900.926025,3167.856201,3167.856201,31983260936,2509.499475,2607.877439,74.84511687,245.9832599,168.7688569,3209.986599,1809.012351,1400.974248,0.969927786
10/08/2021,ETH/USD,3163.050049,3228.940674,3059.229004,3141.691162,3141.691162,27605221710,2567.035492,2658.716841,73.37353485,256.9597854,186.4070426,3276.682948,1857.388036,1419.294911,0.904888135
11/08/2021,ETH/USD,3142.830322,3269.209473,3122.916504,3164.245117,3164.245117,26729035052,2623.98761,2706.862391,73.85080614,264.4304865,202.0117314,3333.382184,1914.593036,1418.789148,0.880787736
12/08/2021,ETH/USD,3164.175781,3236.314697,2984.166992,3043.414307,3043.414307,25403699845,2669.919495,2738.914955,66.92919696,257.631222,213.1356295,3362.84311,1976.99588,1385.84723,0.769506482
13/08/2021,ETH/USD,3049.001221,3324.671631,3037.676025,3322.21167,3322.21167,23868866254,2726.569141,2794.467023,73.17615421,271.6084401,224.8301916,3438.038593,2015.099688,1422.938905,0.918600213
14/08/2021,ETH/USD,3322.762695,3329.281006,3214.519775,3265.443359,3265.443359,19860862133,2780.27262,2839.321912,70.26564601,274.935473,234.8512479,3484.149595,2076.395644,1407.753951,0.844641718
15/08/2021,ETH/USD,3266.276123,3320.084229,3117.791748,3310.50415,3310.50415,22166205051,2834.129492,2884.196411,71.24336671,278.0035478,243.4817079,3527.129077,2141.129908,1385.999169,0.843704866
16/08/2021,ETH/USD,3309.422119,3333.994873,3139.778564,3156.509521,3156.509521,23080039949,2877.038293,2910.130993,63.55241938,264.9547068,247.7763077,3537.533615,2216.542972,1320.990643,0.711561853
17/08/2021,ETH/USD,3149.380371,3288.812744,2996.468262,3014.845947,3014.845947,25509056745,2912.95332,2920.103846,57.41228929,240.411031,246.3032523,3519.169706,2306.736935,1212.43277,0.584039816
18/08/2021,ETH/USD,3011.963623,3124.976074,2959.02832,3020.089844,3020.089844,21539248425,2944.909973,2929.626322,57.5756851,218.8602451,240.8146509,3500.882076,2388.93787,1111.944207,0.56761119
19/08/2021,ETH/USD,3019.126953,3184.435547,2963.150146,3182.702148,3182.702148,19546290360,2980.697009,2953.728781,62.39402523,212.4535141,235.1424235,3499.931246,2461.462772,1038.468474,0.694522168
20/08/2021,ETH/USD,3182.162598,3298.246582,3178.10376,3286.935303,3286.935303,20885619828,3018.233276,2985.462736,65.12801242,213.3277684,230.7794925,3511.397487,2525.069066,986.3284213,0.772426527
21/08/2021,ETH/USD,3286.931641,3307.351563,3209.866211,3226.083984,3226.083984,18113977628,3051.444873,3008.379045,62.28128437,206.7274035,225.9690747,3505.077452,2597.812294,907.2651582,0.692489604
22/08/2021,ETH/USD,3226.227295,3272.733154,3142.00708,3242.115479,3242.115479,15983278460,3083.042981,3030.639658,62.74331531,200.4791752,220.8710948,3495.48954,2670.596422,824.8931183,0.692840132
23/08/2021,ETH/USD,3241.357422,3373.384277,3235.851318,3319.257324,3319.257324,20511110509,3123.888367,3058.127055,64.96709143,199.4529422,216.5874643,3451.237213,2796.539521,654.6976916,0.798410946
24/08/2021,ETH/USD,3324.855469,3358.688232,3154.121338,3172.456299,3172.456299,20131028906,3146.280188,3069.015554,57.8862333,184.6653224,210.2030359,3417.832015,2874.72836,543.103655,0.548197265
25/08/2021,ETH/USD,3174.269775,3248.727295,3086.11499,3224.915283,3224.915283,18902728235,3166.159509,3083.863147,59.58153784,175.1598945,203.1944076,3396.486127,2935.832892,460.6532351,0.627548814
26/08/2021,ETH/USD,3228.747314,3249.655273,3060.22876,3100.325439,3100.325439,17405668117,3176.628699,3085.430985,54.01964274,155.7777069,193.7110675,3372.408642,2980.848756,391.5598857,0.30513004
27/08/2021,ETH/USD,3096.406006,3281.840576,3064.485107,3270.60083,3270.60083,18489602004,3182.296802,3103.066208,59.57390975,152.4002097,185.4488959,3382.027207,2982.566396,399.4608109,0.721058051
28/08/2021,ETH/USD,3275.104492,3284.845947,3217.403564,3244.40332,3244.40332,13709633698,3193.830334,3116.526885,58.40495707,145.9274382,177.5446044,3379.434256,3008.226413,371.2078432,0.636239001
29/08/2021,ETH/USD,3246.770996,3283.235596,3158.840332,3227.002686,3227.002686,13296586731,3196.787659,3127.04839,57.59655559,137.8051028,169.5967041,3382.526676,3011.048641,371.4780344,0.581337318
30/08/2021,ETH/USD,3227.192627,3346.581055,3151.44458,3224.374268,3224.374268,19306924485,3200.921814,3136.317521,57.46716247,129.6613468,161.6096326,3385.24679,3016.596837,368.649953,0.563617134
31/08/2021,ETH/USD,3227.758057,3466.992188,3195.216553,3433.732666,3433.732666,27280502987,3214.396191,3164.642773,64.33921139,138.5042439,156.9885549,3423.729906,3005.062477,418.6674294,1.023891899
01/09/2021,ETH/USD,3430.762451,3836.867432,3387.408447,3834.828125,3834.828125,30070890104,3253.966882,3228.46995,73.25479623,175.8502627,160.7608964,3583.659833,2924.273932,659.3859012,1.380912439
02/09/2021,ETH/USD,3825.027832,3830.711426,3726.750488,3790.98999,3790.98999,24387397330,3277.405798,3282.043287,71.16073993,199.6089132,168.5304998,3681.444415,2873.367181,808.0772339,1.135563249
03/09/2021,ETH/USD,3787.486572,4022.469238,3712.678223,3940.614746,3940.614746,26207765094,3311.164368,3344.764378,73.90283034,227.884373,180.4012744,3807.78217,2814.546565,993.2356048,1.133737227
04/09/2021,ETH/USD,3937.910156,3969.44873,3837.931152,3887.828369,3887.828369,20806963328,3340.030579,3396.484758,71.32621311,243.2296591,192.9669514,3896.63133,2783.429828,1113.201502,0.992092213
05/09/2021,ETH/USD,3886.331055,3979.186523,3838.487305,3952.133545,3952.133545,18371468576,3379.81178,3449.40369,72.5803902,257.6102288,205.8956069,3989.46105,2770.162509,1219.298541,0.969386082
06/09/2021,ETH/USD,3951.520752,3968.426514,3868.994385,3928.379395,3928.379395,18674691198,3425.488452,3495.020424,71.33908212,264.0464098,217.5257674,4055.466287,2795.510617,1259.955671,0.899133838
07/09/2021,ETH/USD,3926.527588,3945.314209,3062.222412,3426.394287,3426.394287,39131346397,3445.803674,3488.484601,51.3518587,226.0355298,219.2277199,4047.760315,2843.847033,1203.913282,0.483878085
08/09/2021,ETH/USD,3428.378174,3559.121338,3224.764893,3497.315186,3497.315186,31738430771,3461.534326,3489.325609,53.34083668,199.3365299,215.2494819,4051.490417,2871.578236,1179.912181,0.530325019
09/09/2021,ETH/USD,3452.54834,3562.992676,3400.51709,3427.340088,3427.340088,24118055831,3468.554565,3483.422226,51.12003963,170.5648096,206.3125475,4053.351914,2883.757217,1169.594697,0.464761744
10/09/2021,ETH/USD,3425.564941,3512.571289,3157.059082,3211.505859,3211.505859,22355974097,3467.825659,3457.52543,44.90925599,128.8615597,190.8223499,4053.865099,2881.78622,1172.078879,0.281311818
11/09/2021,ETH/USD,3209.030518,3346.526367,3208.961914,3270.278076,3270.278076,18627122934,3469.233789,3439.692348,46.80450597,99.40794752,172.5394694,4053.228897,2885.238681,1167.990215,0.329659778
12/09/2021,ETH/USD,3270.291748,3462.468262,3235.109375,3410.134521,3410.134521,16810411424,3473.777649,3436.877317,51.11437554,86.35554101,155.3026838,4054.439044,2893.116254,1161.32279,0.445197728
13/09/2021,ETH/USD,3407.471924,3426.502197,3121.51416,3285.511719,3285.511719,22721552948,3479.43042,3422.461546,47.42702146,65.20376771,137.2829005,4050.368019,2908.492821,1141.875197,0.330175223
14/09/2021,ETH/USD,3286.316406,3429.169678,3273.630859,3429.169678,3429.169678,19125420848,3489.64314,3423.100416,51.74819957,59.34869683,121.6960598,4049.198481,2930.087798,1119.110683,0.44596293
15/09/2021,ETH/USD,3431.217285,3615.282715,3365.913086,3615.282715,3615.282715,17548551804,3515.391003,3441.403492,56.71225206,68.93167621,111.1431831,4047.644493,2983.137514,1064.506978,0.593838475
16/09/2021,ETH/USD,3613.07373,3673.310791,3489.805664,3571.294922,3571.294922,20093903064,3530.425708,3453.774104,55.26510099,72.14516458,103.3435794,4051.031328,3009.820088,1041.211239,0.539251607
17/09/2021,ETH/USD,3569.568115,3589.305176,3356.449951,3398.538818,3398.538818,17722363229,3538.132483,3448.513601,49.88161718,60.05957412,94.68677833,4045.980593,3030.284373,1015.69622,0.362563568
18/09/2021,ETH/USD,3397.422852,3540.807617,3371.892334,3432.018311,3432.018311,15995220233,3548.383264,3446.942621,50.880234,52.57709579,86.26484182,4038.669999,3058.09653,980.5734689,0.381329694
19/09/2021,ETH/USD,3433.287842,3448.322021,3286.172363,3329.447998,3329.447998,14257609743,3553.636951,3435.752657,47.74169749,37.93333889,76.59854123,4032.030974,3075.242928,956.788046,0.265685876
20/09/2021,ETH/USD,3329.670654,3343.325439,2940.839111,2958.993408,2958.993408,27371684581,3529.899988,3390.347014,38.50368807,-3.523911883,60.57405061,4072.534164,2987.265812,1085.268351,-0.026051072
21/09/2021,ETH/USD,2977.310547,3101.69751,2676.407471,2764.431152,2764.431152,30405062665,3476.380139,3330.735979,34.7054158,-51.48514116,38.16221226,4094.107122,2858.653156,1235.453966,-0.076265087
22/09/2021,ETH/USD,2763.209229,3089.083008,2741.440674,3077.86792,3077.86792,23742102645,3440.724036,3306.653307,44.24714157,-63.47137477,17.83549485,4063.995823,2817.452248,1246.543575,0.208910203
23/09/2021,ETH/USD,3077.974365,3173.544678,3038.0979,3155.523682,3155.523682,18516291047,3401.469482,3292.260009,46.33939256,-65.94421641,1.079552599,3991.887762,2811.051203,1180.836559,0.291719016
24/09/2021,ETH/USD,3154.562012,3159.644043,2747.337646,2931.669189,2931.669189,25595422789,3353.661523,3257.918027,41.50418275,-84.98746531,-16.13385098,3933.562214,2773.760833,1159.801381,0.136151206
25/09/2021,ETH/USD,2930.884766,2968.994629,2818.970459,2925.565674,2925.565674,18932786754,3302.33313,3226.265422,41.37740962,-99.42576168,-32.79223312,3841.56022,2763.10604,1078.454179,0.150641202
26/09/2021,ETH/USD,2926.343018,3114.857422,2744.583008,3062.265381,3062.265381,21172766310,3259.027429,3210.64637,45.39995159,-98.69994019,-45.97377454,3724.219905,2793.834954,930.3849507,0.288515444
27/09/2021,ETH/USD,3065.837891,3163.665039,2932.692871,2934.138916,2934.138916,19164053681,3234.414661,3184.312327,42.45916841,-107.2274056,-58.22450074,3713.464827,2755.364494,958.1003325,0.186592589
28/09/2021,ETH/USD,2928.963379,2970.770508,2793.360596,2807.296631,2807.296631,16895079070,3199.913733,3148.40607,39.71641033,-122.8049763,-71.14059586,3697.297318,2702.530148,994.7671704,0.105317592
29/09/2021,ETH/USD,2809.297607,2946.881348,2786.988281,2853.143311,2853.143311,15763456158,3171.203894,3120.285807,41.19503693,-129.9528539,-82.90304747,3678.94281,2663.464978,1015.477833,0.186787271
30/09/2021,ETH/USD,2852.558838,3046.519531,2840.289551,3001.678955,3001.678955,17661065099,3160.712549,3108.989917,45.83078112,-122.2231014,-90.76705825,3673.334656,2648.090441,1025.244215,0.344882233
01/10/2021,ETH/USD,3001.129395,3329.853516,2978.654297,3307.516113,3307.516113,22307625573,3162.574451,3127.897173,53.89081985,-90.37690543,-90.68902769,3677.042035,2648.106867,1028.935168,0.64086569
02/10/2021,ETH/USD,3308.870361,3464.837402,3260.027588,3391.694336,3391.694336,19202671704,3161.652441,3153.020713,55.83852114,-57.68117398,-84.08745694,3674.405287,2648.899595,1025.505692,0.724320446
03/10/2021,ETH/USD,3390.767578,3484.605713,3348.120117,3418.358643,3418.358643,15516566862,3168.294788,3178.290992,56.46582861,-29.28045765,-73.12605708,3690.645617,2645.943959,1044.701658,0.739363892
04/10/2021,ETH/USD,3418.776367,3434.775391,3283.44873,3380.089111,3380.089111,17747154101,3165.840759,3197.50986,55.25272448,-9.748343838,-60.45051444,3683.708044,2647.973474,1035.73457,0.706856427
05/10/2021,ETH/USD,3381.784424,3541.45166,3365.817627,3518.518555,3518.518555,16632591670,3161.002551,3228.082117,58.70840839,16.70849117,-45.01871331,3663.565585,2658.439517,1005.126068,0.855692698
06/10/2021,ETH/USD,3516.570313,3622.55127,3354.469727,3580.562012,3580.562012,21855226591,3161.465906,3261.651631,60.192249,42.19570615,-27.57582942,3665.555984,2657.375828,1008.180156,0.915695651
07/10/2021,ETH/USD,3576.814453,3650.013184,3479.90918,3587.974854,3587.974854,19090322927,3170.937708,3292.730033,60.37546493,62.27479693,-9.605704151,3699.037329,2642.838086,1056.199242,0.894847041
08/10/2021,ETH/USD,3587.832764,3667.95752,3547.828125,3563.759277,3563.759277,16222029488,3177.524756,3318.542342,59.41346458,75.36486715,7.388410109,3721.532839,2633.516673,1088.016165,0.85498969
09/10/2021,ETH/USD,3559.997803,3628.237305,3544.640381,3575.716797,3575.716797,12707036942,3189.838196,3343.035147,59.75447163,85.71563748,23.05385558,3757.670527,2622.005864,1135.664663,0.839782168
10/10/2021,ETH/USD,3575.020508,3603.244873,3414.970947,3425.852783,3425.852783,16171746693,3213.181165,3350.922541,53.66835086,80.89343494,34.62177146,3779.517367,2646.844962,1132.672404,0.687760925
11/10/2021,ETH/USD,3419.726807,3622.289551,3385.761719,3545.354004,3545.354004,18579189588,3252.227307,3369.439823,57.39477815,85.72635444,44.84268805,3796.681835,2707.772779,1088.909056,0.769193001
12/10/2021,ETH/USD,3546.477783,3546.477783,3407.338135,3492.573242,3492.573242,18109578443,3272.962573,3381.166815,55.27997135,84.32546018,52.73924248,3820.853003,2725.072144,1095.780859,0.70041477
13/10/2021,ETH/USD,3492.753662,3607.741699,3417.602051,3606.20166,3606.20166,16211275589,3295.496472,3402.598705,58.79959174,91.33129477,60.45765294,3859.060218,2731.932726,1127.127492,0.775661086
14/10/2021,ETH/USD,3604.958984,3819.258545,3590.275146,3786.01416,3786.01416,19443499909,3338.213721,3439.114463,63.67209075,110.1234011,70.39080257,3914.366916,2762.060525,1152.30639,0.888612302
15/10/2021,ETH/USD,3790.154297,3895.466309,3735.363525,3862.634766,3862.634766,20966841512,3385.067175,3479.44973,65.54212317,129.7037789,82.25339784,3971.684021,2798.450329,1173.233692,0.9070524
16/10/2021,ETH/USD,3865.666504,3962.453125,3805.885986,3830.38208,3830.38208,16578095629,3423.47301,3512.871859,64.04755317,140.9935612,94.00143051,4021.00139,2825.944631,1195.056759,0.840493509
17/10/2021,ETH/USD,3829.858887,3914.897949,3660.723389,3847.104492,3847.104492,15908090346,3469.121289,3544.703538,64.49956228,149.5660495,105.1143543,4049.386968,2888.85561,1160.531358,0.825698397
